1	10	0.31667
1	31	0.73853
1	49	0.14883
1	57	0.9958
1	69	0.27215
1	70	0.15064
1	79	0.74702
1	84	0.16665
1	97	0.79856
1	101	0.76376
1	112	0.086827
1	122	0.98276
1	124	0.67313
1	125	0.28626
1	134	0.26944
1	169	0.50623
1	206	0.57208
1	220	0.19178
1	236	0.59239
1	261	0.43298
1	270	0.12711
1	274	0.15959
1	301	0.21695
1	312	0.294
1	314	0.78058
1	334	0.32375
1	345	0.57112
1	346	0.62433
1	378	0.33736
1	388	0.99712
1	391	0.71431
1	408	0.606
1	410	0.35447
1	437	0.19366
1	460	0.22028
1	475	0.060819
1	480	0.78329
1	483	0.1742
1	491	0.20209
1	496	0.067177
1	504	0.78679
1	526	0.21378
1	535	0.22757
1	538	0.72924
1	542	0.71271
1	543	0.22902
1	561	0.39946
1	578	0.58729
1	600	0.49509
1	611	0.95702
1	618	0.89177
1	627	0.72378
1	639	0.091086
1	663	0.31562
1	668	0.18065
1	670	0.10465
1	683	0.28037
1	689	0.99195
1	691	0.43907
1	704	0.20299
1	740	0.74116
1	766	0.97617
1	789	0.5044
1	792	0.95808
1	803	0.9241
1	807	0.51427
1	825	0.35227
1	841	0.63535
1	856	0.27472
1	862	0.33946
1	867	0.79907
1	878	0.23793
1	895	0.1902
1	900	0.87322
1	911	0.010717
1	924	0.81271
1	967	0.46482
1	972	0.39632
1	973	0.41545
1	985	0.3052
1	988	0.47848
2	1	0.50982
2	11	0.25695
2	25	0.59983
2	73	0.56456
2	74	0.35446
2	84	0.16106
2	96	0.52334
2	119	0.15484
2	125	0.90505
2	128	0.70051
2	129	0.93391
2	135	0.52624
2	137	0.27474
2	139	0.23059
2	143	0.31159
2	149	0.36567
2	155	0.99455
2	156	0.15297
2	170	0.83239
2	172	0.27375
2	182	0.91269
2	189	0.4717
2	191	0.98611
2	200	0.087278
2	211	0.60371
2	225	0.038331
2	240	0.29386
2	249	0.48532
2	259	0.16866
2	261	0.60893
2	262	0.50465
2	293	0.78565
2	299	0.14092
2	308	0.34425
2	328	0.14533
2	331	0.48842
2	345	0.46985
2	352	0.84055
2	365	0.5326
2	371	0.81733
2	374	0.75453
2	395	0.039028
2	419	0.10437
2	420	0.29011
2	459	0.5447
2	461	0.12153
2	464	0.60567
2	547	0.66007
2	563	0.3606
2	566	0.26655
2	572	0.88892
2	583	0.37512
2	589	0.67437
2	592	0.32382
2	594	0.80922
2	606	0.089176
2	616	0.34075
2	645	0.50082
2	687	0.13179
2	707	0.96559
2	714	0.40858
2	726	0.97123
2	727	0.63709
2	739	0.46062
2	749	0.25156
2	766	0.17796
2	788	0.58902
2	793	0.15952
2	800	0.40169
2	806	0.63818
2	826	0.70071
2	851	0.44792
2	853	0.27523
2	862	0.067061
2	867	0.51914
2	875	0.55594
2	877	0.80872
2	891	0.60835
2	898	0.50727
2	899	0.54209
2	901	0.4537
2	910	0.27128
2	914	0.82918
2	974	0.47284
2	979	0.64356
2	990	0.59671
2	992	0.13595
2	999	0.24861
3	8	0.62685
3	20	0.54386
3	24	0.60379
3	26	0.80454
3	40	0.52239
3	51	0.10105
3	84	0.67841
3	85	0.81854
3	89	0.37602
3	94	7.2029e-05
3	123	0.016285
3	135	0.25953
3	146	0.94277
3	148	0.40085
3	155	0.14994
3	175	0.30496
3	183	0.16569
3	194	0.37415
3	197	0.66423
3	199	0.73166
3	200	0.13497
3	264	0.24843
3	269	0.97638
3	279	0.70385
3	300	0.42759
3	304	0.14381
3	325	0.45854
3	338	0.60025
3	345	0.75414
3	360	0.18624
3	375	0.82297
3	383	0.22885
3	390	0.90592
3	394	0.95353
3	423	0.50152
3	436	0.33212
3	453	0.19452
3	457	0.079115
3	463	0.16364
3	464	0.63286
3	471	0.75838
3	473	0.48607
3	487	0.26741
3	527	0.62152
3	537	0.83998
3	593	0.19822
3	598	0.78698
3	603	0.53839
3	606	0.50903
3	621	0.55697
3	632	0.31903
3	642	0.4113
3	653	0.90445
3	716	0.86634
3	718	0.92253
3	753	0.56374
3	758	0.18632
3	763	0.67659
3	786	0.3573
3	788	0.18018
3	826	0.41346
3	834	0.80096
3	864	0.25128
3	894	0.66499
3	900	0.17696
3	919	0.43209
3	932	0.09582
3	946	0.30095
3	947	0.7197
3	949	0.38354
3	951	0.4384
3	971	0.0090919
3	975	0.17253
3	978	0.083199
4	9	0.74444
4	74	0.2454
4	146	0.1061
4	147	0.99922
4	179	0.66376
4	210	0.46956
4	354	0.067412
4	371	0.50931
4	391	0.55288
4	419	0.3129
4	479	0.36236
4	497	0.74924
4	500	0.80169
4	519	0.6007
4	528	0.29602
4	562	0.67737
4	565	0.40021
4	588	0.54654
4	622	0.64585
4	696	0.68893
4	712	0.65571
4	749	0.20932
4	793	0.95455
4	808	0.47836
4	892	0.46153
4	929	0.48116
4	932	0.14979
5	32	0.89126
5	42	0.86517
